Nom du Produit,Prix,Spécifications
"Itel A50 6GB(2+4GB)/64GB, 6,6” Dynamic Display, 5000mAh, 4G - Lime Green",909.0,"Version 6GB(2+4GB)/64GB Ecran Dynamique 6,6”  Batterie 5000mAh Charge Type-C  Processeur : T603  Octa-core Android ™14 (Go edition)"
"Apple iPhone 15 Pro Max 256GB Titane Blanc 6,7"" Bouton Action A17 Pro 8GB RAM iOS 17",14675.0,TAILLÉ DANS LE TITANE  PUCE A17 PRO QUI CHANGE LA DONNE PUISSANT SYSTÈME PHOTO PRO  BOUTON ACTION PERSONNALISABLE CONNECTIVITÉ PRO 
"XIAOMI Redmi Note 10 Pro - 6.67"" (8Go, 256Go) 108MP / 8MP - Bronze + Band + Écouteur",3049.0,5020mAh RAM : 8Go ROM : 256Go Snapdragon 732 G .find_in_page{background-color:#ffff00 !important;padding:0px;margin:0px;overflow:visible !important;}.find_selected{background-color:#ff9632 !important;padding:0px;margin:0px;overflow:visible !important;}
"Itel A70 8GB(3+5GB)/128GB, HD+, 13MP, 6.6”, 5000mAh, Type C, Azure Blue",1059.0,"Version 3+5GB/128GB Grand écran 6,6"" avec barre dynamique Caméra Super HDR 13MP  Grosse batterie de 5 000 mAh avec Type-C Processeur Octa-Core avancé Empreinte digitale latérale et déverrouillage du visage Système OS 13 amélioré"
"Nokia 105-2022 - 1.77"" - FM Radio-LED torch - DOUBLE SIM",399.0,up to 14.4 hrs/18.2 days talk/standby time LED torch  1.77 display storage for up to 2000 contacts/ micro usb connrctorFM radioDouble SIM
SQ Mobile S15 Mini Robuste militaire 3in1+ Power Bank 3000 mAh- VGA- Dual sim-Flash-Fm sans fil-Bluetooth - noir,469.0,"La capacité de la batterie élevée reste donc un mois avec la charge CONQUISEZ LE MONDE INFRACTEUR COMMENCER A PARTIR D'ICI S15Mini est une banque Mobile et Power Bank,3000mah vous charge à tout moment et n'importe où Réseau 2G Mode veille Dual SIM Dual Standby"
"XIAOMI Redmi Note 10 Pro - 6.67"" (8Go, 256 Go) 108MP / 8MP - Gris + Band + Écouteur",3249.0,5020mAh RAM : 8Go ROM : 256 Go Snapdragon 732 G
Accent Tank P18 Gsm 2in1,339.15,"Stockage externe T-flash 16GB Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh et power banC, rechargeable Li-ion"
Nokia Nouveau téléphone 105,289.0,Nokia 105 Chargeur Nokia  Micro USB (1200mAh) Guide de démarrage rapide Point:0.10
"Samsung Galaxy A25 - 6.3"" 6GB+128GB - Noir",2749.0,"Taille : 6.3"" Résolution (Ecran principal) : 1080 x 2340 (FHD+) Technologie (Ecran principal) : Super AMOLED Résolution caméra arrière (Multiple) : 50.0 MP + 8.0 MP + 2.0 MP Résolution caméra frontale : 13.0 MP Mémoire (Go) : 6 Go Stockage (Go) : 128 Go Système d'exploitation : Android Capacité de la batterie (mAh, Typique) : 5000"
"Samsung Tele B310E - 2"" - Dual Sim - Radio",339.15,"Type de produit : Téléphone Dual sim Taille de l'écran: 2 pouces(5,1 cm) Reseau: Gsm 900/1800 Poids: 0,07 kg"
Nokia Petit mais puissant Découvrez notre mini téléphone,225.25,"BM10 Dimensions compactes : Le téléphone est conçu avec des dimensions réduites pour une portabilité maximale. Poids léger : Un poids minimal pour une expérience utilisateur confortable, idéal pour une utilisation quotidienne. Écran clair : Un écran de qualité offrant une visualisation nette malgré la petite taille, avec une résolution adaptée."
Accent Tank P18 Gsm 2in1,399.0,"Stockage externe T-flash 16GB Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh et power banC, rechargeable Li-ion"
Nokia 105 Dual SIM Noir,258.0,Nokia 105 Couleur  Noir Radio FM
Accent Tank P18 Gsm 2in1,339.15,"Stockage externe T-flash 16GB Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh et power banC, rechargeable Li-ion"
Accent Tank P18 Gsm 2in1,310.25,"Stockage externe T-flash 16GB Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh et power banC, rechargeable Li-ion"
Telefunken MOBILE PHONE TF703,194.65,"d'un lecteur audio et vidéo, d'une radio FM, il vous promet de beaux moments de distraction tout au long de la journée. Compatible Bluetooth et carte micro SD, il permet le partage et le stockage de fichier.Simplicité Telefunken TF703"
Samsung Téléphone portable B310E blanc duos,274.55,Samsung: B310E Couleur: blanc Très bon qualité
Samsung Téléphone portable B310E noir duos,274.55,Samsung: B310E Couleur: noir Très bon qualité
Accent Tank P18 Gsm 2in1 power Bankk 5000mAh 1.8pouces Caméra et Video,459.0,"Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh, rechargeable Li-ion RAM 32 Mo ROM 32 Mo Écran Taille de l'écran 1.8 inch, QVGA Bluetooth stéréo Oui Audio Jack Dia. 3,5 mm USB ™ Micro USB, USB 2.0 GPS A-GPS Caméra arrière Enregistreur vidéo CIF @ 30fp Langues Français, Anglais, Allemand, Espagnol, Italien, Arabe, Portugais, Néerlandais, Polonais ..."
Nokia 105 Dual SIM Noir,304.3,Nokia 105 Couleur  Noir Radio FM
"Nokia 106 - 1.8"" - FM Radio - DOUBLE SIM",459.0,Jusqu'à 44 heures d'écoute (radio FM) avec un casque Radio FM et lecteur MP3 intégrés Double SIM
"Petit mais puissant Découvrez notre mini téléphone, la taille ne fait pas tout",211.65,"BM10 Dimensions compactes : Le téléphone est conçu avec des dimensions réduites pour une portabilité maximale. Poids léger : Un poids minimal pour une expérience utilisateur confortable, idéal pour une utilisation quotidienne. Écran clair : Un écran de qualité offrant une visualisation nette malgré la petite taille, avec une résolution adaptée. Performances fiables : Des composants internes puissants pour une réactivité rapide et une utilisation fluide des applications de base."
Accent Tank P18 Gsm 2in1,488.0,"Stockage externe T-flash 16GB Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh et power banC, rechargeable Li-ion RAM 32 Mo FM Wirless"
"Nokia Phone 106 -DOUBLE SIM - 1.8"" - LED LAMPE -Mèmoire de 2000 Contacts",159.5,Double Sim. Radio FM. Lampe Led. Mèmoire Jusqu'à 2000 Contacts Jusqu'à 15.7 Heures De Communication Double SIM Processeur MTK 6261D 4 Mo de RAM Batterie amovible de 800 m
Honor Magic 6 Lite (8GB+256GB) +12 Ram 5G Snapdragon 6 -5300 mAh - 108 MP-Vert,2750.0,"Afficheur  : AMOLED 6.78""  Système d’opération (Os) : Android 13 MagicOS 7.2 Mémoire interne :  256GB 8GB RAM Recharge rapide 40W Appareil Photo Principal : 108MP"
STG Telecom C10 (1GB Ram + 8GB Rom)Quad core - 2MP- 1400mAh-noir,299.0,Fabricant: stg Nom du produit: C10 Dimensions: 800 x 400x  Système d'exploitation (OS): Android 9 Taille de l'écran: 4 pouces Mémoire vive (RAM): 1 GB Stockage (ROM): 8GB Appareil photo: 2MP Processeur: Quad core Batterie: 1400mAh
"Samsung Galaxy A34 5G 6,6"" - 8GB + 128GB - Awesome Lime",2958.0,"Processeur 2.6 GHz, 2 GHz Type de CPU Octa-Core Stockage (GB) 128 RAM (GB) 8 Poids (g) 199"
"Apple iPhone 15 128GB Noir 6,1"" Black Dynamic Island A16 Bionic iOS 48 Mpx 6Gb RAM",9275.0,"DYNAMIC ISLAND ARRIVE SUR L’IPHONE 15 DESIGN INNOVANT APPAREIL PHOTO 48 MPX AVEC TÉLÉOBJECTIF 2X, PORTRAITS NOUVELLE GÉNÉRATION PUISSANTE PUCE A16 BIONIC CONNECTIVITÉ USB-C"
"Itel A70 8GB(3+5GB)/128GB, HD+, 13MP, 6.6”, 5000mAh, Type C, Field Green",1059.0,"Version 3+5GB/128GB Grand écran 6,6"" avec barre dynamique Caméra Super HDR 13MP  Grosse batterie de 5 000 mAh avec Type-C Processeur Octa-Core avancé Empreinte digitale latérale et déverrouillage du visage Système OS 13 amélioré"
"XIAOMI Redmi 13C 6.74"" (8GB - 256GB) Helio G85 - 5000 mAh - 50 MP - Bleu",1750.0,"Affichage : écran 6,74″ Dot Drop Performances : Mediatek Helio G85 RAM : 8GB ROM : 256GB  Processeur : processeur Octa-core, jusqu'à 2,0 GHz GPU : GPU Mali-G52 MC2 Caméra arrière : Caméra principale 50MP Batterie : 5000mAh (typique) 4G : LTE TDD : 38/40/41 (B41 2 535–2 655 MHz) 4G : LTE FDD : 1/2/3/4/5/7/8/20/28 3G : WCDMA : 1/2/4/5/8 2G : GSM : 850 900 1800 1900MHz Audio : Prise casque 3,5 mm Interface utilisateur et système : MIUI 14"
"Apple iPhone 15 Pro Max 256GB Titane Bleu 6,7"" Bouton Action A17 Pro 8GB RAM iOS 17",14275.0,TAILLÉ DANS LE TITANE  PUCE A17 PRO QUI CHANGE LA DONNE PUISSANT SYSTÈME PHOTO PRO  BOUTON ACTION PERSONNALISABLE CONNECTIVITÉ PRO 
"Nokia C20 Telephone Android 11 - 6.5"" IPS LCD 2/16GB - 3000mAh - 5MP - Dark Blue",749.0,"Dimensions: 169.9 x 77.9 x 8.8 mm Poids: 191 g Écran: IPS LCD 6,52 pouces, 720 x 1600 pixels OS: Android 11 (Go edition) Processeur: Unisoc SC9863A, Octa-core Mémoire: 16 Go interne, 2 Go RAM, microSDXC Caméra principale: 5 MP, flash LED, HDR Caméra frontale: 5 MP, flash LED Batterie: Li-Ion 3000 mAh, amovible Connectivité: Wi-Fi 802.11 b/g/n, Bluetooth 4.2, GPS Ports: microUSB 2.0, jack 3.5mm Couleurs: Dark Blue"
"Itel A70 8GB(3+5GB)/128GB, HD+, 13MP, 6.6”, 5000mAh, Type C, Brilliant Gold",1059.0,"Version 3+5GB/128GB Grand écran 6,6"" avec barre dynamique Caméra Super HDR 13MP  Grosse batterie de 5 000 mAh avec Type-C Processeur Octa-Core avancé Empreinte digitale latérale et déverrouillage du visage Système OS 13 amélioré"
"Itel S24 8+8GB/256GB, 108MP, G91, 6.6” HD+ 90Hz, Dawn White + Smartwatch E1 ISW-32B",1690.0,Extension de RAM 16GB (8+8GB) ROM 256GB 108MP Caméra Ultra-Claire Processeur G91 Ecran 6.6” Affichage Perforé Dynamic Bar Batterie 5000mAh Type-C 18W  itel OS 13
"Kxd D26 6.26 Pouces, 4G Dual SIM, 13MP+8MP, 2Go RAM+32Go ROM, 3600mAh, GPS - NOIR",790.0,Fabricant: kxd Nom du produit: D26 Dimensions: 160 x 77x9.4mm Système d'exploitation (OS): Android 11 Taille de l'écran: 6.26 pouces Mémoire vive (RAM): 2 GB Stockage (ROM): 32GB Appareil photo: 13MP Batterie: 3600mAh
"Nokia 3310 - 2.4"" - Bleu foncé Dual SIM MP3 Player, Wireless FM Radio Camera,",259.5,"Système d’exploitation Nokia Série 30+ Mémoire interne 16 Mo Taille et type 2,4 pouces QVGA Caméra principale 2 MP Flash LED Connectivité Micro USB (USB 2.0), Bluetooth 3.0 avec SLAM Batterie Amovible 1 200 mAh"
Nokia Téléphone Portable 105 / Double SIM,145.0,"Li-Ion 800 mAh Amovibl Radio FM 1,378 W/kg (corps), 1,501 W/kg (tête), 1,78 W/kg (membres)"
"Infinix Smart 8 6.6"" (128GB / 4GB jusqu'à 8Go ) 5000mAH - IPS LCD 90Hz - Gold",1189.0,"ROM : 128 GO RAM :  4 Go  TAILLE : 6,6"" Résolution : 720*1612 Caméra frontale : 8 MP Caméra dorsale : Triple Caméra 13 MP  Batterie : 5000mAh"
"Oppo RENO11 5G - 6,7"" - 12Go+256Go - 50MP - Wave Green + Cadeau ENCO BUDS2",4999.0,RAM: 12Go Stockage interne: 256Go Extension de RAM: Jusqu'à 12Go Caméra principale ultra-claire: 50 MP avec OIS Caméra portrait téléobjectif: 32 MP Caméra ultra grand-angle: 112° Caméra selfie ultra-claire: 32 MP
Itel P55 24GB (8+16GB) + 256GB - 50MP - 6.6” HD+ 90Hz - 18W - Moonlit Black + Buds Offert,1349.0,RAM 24GB(8+16GB) ROM 256GB  Fast Charge 18W  i-Boost Booster de Jeu Caméra 50MP AI Écran 6.6” de 90Hz : Expérience Utilisateur plus Fluide Batterie 5000mAh charge 18W NFC Fast Connected Design Innovant  + Buds Offert
"Samsung Galaxy A15 6.6"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx - Bleu Noir",1690.0,"Display : ""6.6'' FHD+ PLS LCD (1080 x 2408) V-Cut display"" Camera Rear : ""50.0 MP + 5.0 MP + 2.0 MP (Digital Zoom up to 10x"") Camera Front : 13MP Processor : MT6769 - Octa-core Memory : 4+128GB MicroSD (Up to 1TB) Battery : 5000 mAh (15W Charging). SIM Card : Dual SIM (SIM 1 + SIM 2 + MicroSD) Biometric Authentification : Side fingerprint Dimensions : 167.7 x 78.0 x 9.1 Weight : 201g Other features : Accelerometer, Fingerprint Sensor, Geomagnetic Sensor,Light Sensor,Proximity Sensor Color : Black / Bleu"
"XIAOMI Redmi 13C 6.74"" (8GB - 256GB) Helio G85 - 5000 mAh - 50 MP - Noir",1740.0,"Affichage : écran 6,74″ Dot Drop Performances : Mediatek Helio G85 RAM : 8GB ROM : 256GB  Processeur : processeur Octa-core, jusqu'à 2,0 GHz GPU : GPU Mali-G52 MC2 Caméra arrière : Caméra principale 50MP Batterie : 5000mAh (typique) 4G : LTE TDD : 38/40/41 (B41 2 535–2 655 MHz) 4G : LTE FDD : 1/2/3/4/5/7/8/20/28 3G : WCDMA : 1/2/4/5/8 2G : GSM : 850 900 1800 1900MHz Audio : Prise casque 3,5 mm Interface utilisateur et système : MIUI 14"
Samsung Galaxy A14 - 6.6'' - LTE - 6GB + 128GB - 50 Mpx - Silver,1938.0,"Display : ""6.6'' FHD+ PLS LCD (1080 x 2408) V-Cut display"" Camera Rear : ""50.0 MP + 5.0 MP + 2.0 MP (Digital Zoom up to 10x"") Camera Front : 13MP Processor : MT6769 - Octa-core Memory : 6GB+128GB MicroSD (Up to 1TB) Battery : 5000 mAh (15W Charging). SIM Card : Dual SIM (SIM 1 + SIM 2 + MicroSD) Biometric Authentification : Side fingerprint Dimensions : 167.7 x 78.0 x 9.1 Weight : 201g Other features : Accelerometer, Fingerprint Sensor, Geomagnetic Sensor,Light Sensor,Proximity Sensor"
Honor Magic 5 Lite (8GB+256GB) +12 Ram 5G Snapdragon 6 -5300 mAh - 108 MP-Noir,2269.0,"Afficheur  : AMOLED 6.78""  Système d’opération (Os) : Android 13 MagicOS 7.2 Mémoire interne :  256GB 8GB RAM Recharge rapide 40W Appareil Photo Principal : 108MP"
"Infinix HOT 40 - 6.7"" (256Go ROM / 8GB jusqu'à 16Go) Helio G88 - 50MP - 5000 MAh - Noir",2090.0,"ROM : 256 GO RAM : 8 GO jusqu'à 16 Go TAILLE : 6,7"" Caméra frontale : 32 MP Caméra dorsale : Triple Caméra 50 MP  Batterie : 5000mAh"
Oppo RENO11 F 5G - 8Go + 256Go - 32MP selfie - Palm Green + Cadeau ENCO BUDS2,3999.0,"OPPO RENO11 F 5G   RAM: 8Go ROM: 256Go  IP65 Resistance EAU/Poussière AMOLED 120Hz- ColorOS 14  32MP selfie Ultra Claire 300% ultra volume clair Palm Green +  Cadeau  ENCO BUDS2 Ecran: 6.7"""
"Ulefone Téléphone robuste Armor 24 ,12 Go + 256 Go 22000 mAh 64 mégapixels vision nocturne 6 W lumière",4790.0,"Model: Ulefone Armor 24 OS: Android 13 CPU: MediaTek Helio G96 2.05GHz Octa-core GPU: ARM Mali-G57 MC2 @1Ghz Ram: 12Gb + 12Gb Virtual Ram Expansion Option Rom: 256Gb SIM: Dual Nano SIM + Nano SIM + Micro SD Card External Memory: TF card up to 512Gb (not included) Sensor: Acceleration sensor, Light sensor, Proximity sensor, G-sensor, Gyroscope, E-Compass uSmart Expansion Connector: Yes IR Blaster: Yes - IR Remote Control LED Light: 510 LEDs - 6W Max Power - 3 Lighting Modes - 3 Brightness Levels Customizable Button: Yes, 1x Fingerprint Unlock: Yes, Side-mounted Face ID / Unlock: Yes OTG: Yes NFC: Yes FM Radio: Yes Battery: 22000mAh Quick Charge: Yes, 66W Super Fast Charge Wireless Charging: No OTG Reverse Charging: Yes. 10W 3.5mm Earphone Port: Yes Charge Interface: USB Type-C Talk Time: Up to 100H Standby: 1300 Hours Size: 181.2*87*27.5mm Weight: 647g Certification: CE, FCC, UN38.3, IEC62133, MSDS, IP68, IP69K, MIL-STD-810"
"Apple iPhone 15 128GB Bleu 6,1"" Blue Dynamic Island A16 Bionic iOS 48 Mpx 6Gb RAM Siri",9175.0,"DYNAMIC ISLAND ARRIVE SUR L’IPHONE 15 DESIGN INNOVANT APPAREIL PHOTO 48 MPX AVEC TÉLÉOBJECTIF 2X, PORTRAITS NOUVELLE GÉNÉRATION PUISSANTE PUCE A16 BIONIC CONNECTIVITÉ USB-C"
"Apple iPhone 13 128GB Minuit 6,1"" Midnight A15 IOS Mode Cinematique 4Gb RAM Garantie",8475.0,"Écran Super Retina XDR 6,1"" pouces Mode Cinématique, qui réduit la profondeur de champ et change automatiquement la mise au point dans vos vidéos Puce A15 Bionic pour des performances fulgurantes 5G Pour Une Connectivité Tres Rapide Technologie De Magsafe Design résistant avec Ceramic Shield"
"XIAOMI Redmi Note 13 Pro+ 5G - 6.67"" - 12 GB RAM - 512 GB ROM - AURORA PURPLE",5304.0,"MediaTek Dimensité 7200-Ultra 8+256 Go | 12+512 Go Écran AMOLED CrystalRes de 6,67 pouces Double SIM (nano SIM + nano SIM ou nano SIM + eSIM) Appareil photo 16MP Enregistrement vidéo de la caméra frontale"
STG Telecom K10 (2GB Ram + 32GB Rom)-4G-Ecran 6.1” - 8MP- 3000mAh-BLEU,670.0,Fabricant: stg Nom du produit: K10 Système d'exploitation (OS): Android 10 Taille de l'écran: 6.1 pouces Mémoire vive (RAM): 2 GB Stockage (ROM): 32GB Appareil photo: 8MP Batterie: 3000mAh
"Samsung Galaxy A05s - 6,7"" - 6GB+128GB - Silver",1683.0,"RAM: 6GB ROM: 128GB Taille de l'écran: 6,7"" Caractéristique de la batterie: 5 000 mAh"
Amazfit GTR 3 Pro Noir,1390.0,Mode sport : plus de 150 mode de sport  Autonomie : jusqu’à 12jours Compatible : android et iPhone  Écran AMOLED ultra HD
"Apple IPhone XR, 6.1"", IOS 128Go - Blanc - Remis à Neuf",3650.0,"Écran Liquid Retina 6.1"" HD (828 x 1792 pixels), Stockage : 128  Go Ram ; 3Go iOS 12 Face ID Remis à Neuf"
"Samsung A05s - 6,7"" - 4GB+128GB - Noir",1492.0,"RAM: 4GB ROM: 128GB Taille de l'écran: 6,7"" Caractéristique de la batterie: 5 000 mAh"
Poco M6 Pro 4G 256Go 8Go Noir,2600.0,"Processeur : MediaTek Helio G99-Ultra Octo-Core cadencé à 2.2 GHz Système : Android 13 + MIUI 14 Ecran : AMOLED, 6.67"" avec résolution Full HD+ 1080 x 2400 pixels, taux de rafraîchissement jusqu'à 120 Hz, taux d'échantillonnage tactile jusqu'à 240 Hz, contraste 5000000:1 RAM : 8 Go APN principal : 64 MP (OIS, capteur de 1/2"", f/1,79) + 8 MP (ultra grand angle) + 2 MP (macro, f/2.4), Intelligence Artificielle, mode nuit, vidéo 4K APN secondaire : 16 MP Stockage : 256 Go (extensible jusqu'à 1 To via microSDXC) Connectivité : BT 5.2, 4G, GPS, Wi-Fi 802.11 a/b/g/n/ac, USB-C, jack 3.5mm, lecteur d'empreintes sous l'écran, reconnaissance faciale Batterie : 5000 mAh avec charge rapide 67W Dimensions : 161.1 x 74.95 x 7.98 mm pour 179 g"
"Apple iPhone 15 Pro Max (256 Go / 8 Go RAM) - Titane Naturel - Ecran OLED 6.7"" - New",14550.0,"TAILLÉ DANS LE TITANE : L’iPhone 15 Pro Max présente un design en titane de qualité aérospatiale, à la fois léger et résistant, et un dos en verre mat texturé. Sa face avant Ceramic Shield est plus résistante que le verre de n’importe quel smartphone. Et il résiste aux éclaboussures, à l’eau et à la poussière.  STOCKAGE : 256 Go  ÉCRAN AVANCÉ : L’écran Super Retina XDR 6,7″ avec ProMotion pousse les taux de rafraîchissement à 120 Hz pour livrer des performances graphiques exceptionnelles lorsque c’est nécessaire. Dynamic Island vous permet de garder un œil sur vos alertes et Activités en direct. Et l’écran toujours activé reste visible en permanence, même verrouillé. Vous pouvez le consulter d’un simple coup d’œil, sans avoir besoin de le toucher.  RAM : 8 Go PUCE A17 PRO QUI CHANGE LA DONNE : Grâce à un GPU de niveau Pro, les jeux mobiles sont remarquablement immersifs, avec des environnements détaillés et des personnages réalistes. La puce A17 Pro est remarquablement économe en énergie et offre une incroyable autonomie d’une journée.  BOUTON ACTION PERSONNALISABLE : Le bouton Action est un raccourci vers votre fonctionnalité préférée. Mode Silence, Appareil photo, Dictaphone, Raccourci... Configurez celle de votre choix et appuyez de façon prolongée pour déclencher l’action souhaitée.  Produit Neuf  Garantie 1an Internationale"
"Infinix Smart 8 6.6"" (128GB / 4GB jusqu'à 8Go ) 5000mAH - IPS LCD 90Hz - Noir",1189.0,"ROM : 128 GO RAM :  4 Go  TAILLE : 6,6"" Résolution : 720*1612 Caméra frontale : 8 MP Caméra dorsale : Triple Caméra 13 MP  Batterie : 5000mAh"
"Apple iPhone 15 Pro Max 512GB Titane Noir 6,7"" Bouton Action A17 Pro 8GB RAM iOS 17",16175.0,TAILLÉ DANS LE TITANE  PUCE A17 PRO QUI CHANGE LA DONNE PUISSANT SYSTÈME PHOTO PRO  BOUTON ACTION PERSONNALISABLE CONNECTIVITÉ PRO 
Oppo RENO11 F 5G - 8Go + 256Go - 32MP selfie - Ocean Blue + Cadeau ENCO BUDS2,3999.0,"OPPO RENO11 F 5G   RAM: 8Go ROM: 256Go  IP65 Resistance EAU/Poussière AMOLED 120Hz- ColorOS 14  32MP selfie Ultra Claire 300% ultra volume clair Ocean Blue +  Cadeau  ENCO BUDS2 Ecran: 6.7"""
"Tecno Spark Go 2024 - 6.6"" (128GB de ROM + 4GB jusqu'à 8Go de RAM) 5000mAh - Blanc",1171.0,RAM : 4GB  jusqu'à 8 Go (6.6 inch) HD+ Display 13MP Rear Camera 5000 mAh Battery Capacité de stockage: 128GB
"XIAOMI POCO X6 (8Go, 256Go) 5G 6.67""AMOLED - Snapdragon 7s Gen 2- 64MP - Noir",3200.0,"Processeur : Qualcomm Snapdragon 7s Gen 2 Octo-Core cadencé à 2.2 GHz Système : Android 13 + MIUI 14 Ecran : AMOLED CrystalRes 1.5K, 6.67"" avec résolution 1220 x 2712 pixels, taux de rafraîchissement jusqu'à 120 Hz, taux d'échantillonnage tactile jusqu'à 2160 Hz, contraste 5000000:1, Corning Gorilla Glass Victus, Dolby Vision RAM : 8 Go APN principal : 64 MP (OIS, capteur de 1/2"", f/1,79) + 8 MP (ultra grand angle) + 2 MP (macro, f/2.4), Intelligence Artificielle, mode nuit, vidéo 4K APN secondaire : 16 MP Stockage : 256 Go Connectivité : BT 5.2, 5G, GPS, Wi-Fi 802.11 a/b/g/n/ac, USB-C, jack 3.5mm, lecteur d'empreintes sous l'écran, reconnaissance faciale Batterie : 5100 mAh avec charge rapide 67W Dimensions : 161.15 x 74.24 x 7.98 mm pour 181 g"
Nokia 5310 Dual SIM Blanc/Rouge,289.99,"Téléphone 2G Dual SIM -  MediaTek MT6260A - R Ecran 2.4"" 240 x 320 pixels - 16 Mo Bluetooth 3.0 - 1200 mAh"
"Honor X5 Plus 6.5"" (4GB - 64GB) LCD 90Hz - 5200 mAh - 50MP- Cyan",1199.0,"Mémoire interne : 64Go Mémoire RAM : 4 Go de RAM Écran TFT LCD de 6,56″ Batterie 5200 mAh poids de 188 g"
